fromNode,fromLon,fromLat,toNode,toLon,toLat,weight
39,-4.938431,7.791673,143,-5.465715,6.442563,0.000610173404685
250,-4.968035,6.544904,26,-6.037546,6.896568,0.000610173404685
25,-5.636775,6.651568,39,-4.938431,7.791673,0.000608524287375
146,-6.868204,6.847144,82,-7.475430,7.003247,0.000608524287375
19,-4.105984,6.101675,10,-3.787625,6.209023,0.000606875170065
24,-5.844579,6.635363,144,-6.439960,6.914402,0.000605226052755
89,-5.698190,9.562844,102,-6.219072,9.834516,0.000605226052755
255,-4.248280,5.807725,58,-5.337015,6.823865,0.000605226052755
58,-5.337015,6.823865,252,-5.225980,8.692048,0.000603576935445
82,-7.475430,7.003247,146,-6.868204,6.847144,0.000603576935445
165,-7.391132,6.723418,159,-7.375065,6.012926,0.000603576935445
54,-5.112736,6.417422,69,-4.754623,5.984212,0.000601927818135
22,-5.723872,7.052564,146,-6.868204,6.847144,0.000600278700825
142,-5.620666,6.279958,250,-4.968035,6.544904,0.000600278700825
17,-4.344698,6.077307,69,-4.754623,5.984212,0.000600278700825
26,-6.037546,6.896568,250,-4.968035,6.544904,0.000598629583515
69,-4.754623,5.984212,198,-3.768528,5.238152,0.000598629583515
60,-4.002729,5.334637,139,-5.900705,6.291553,0.000598629583515
150,-6.607035,6.419355,145,-6.593350,6.803121,0.000598629583515
138,-6.020944,6.013225,151,-6.286847,6.492885,0.000596980466205
250,-4.968035,6.544904,171,-4.330981,6.436791,0.000596980466205
58,-5.337015,6.823865,57,-4.884319,7.225912,0.000595331348896
60,-4.002729,5.334637,50,-5.308574,7.450059,0.000595331348896
60,-4.002729,5.334637,254,-5.861952,7.500366,0.000595331348896
64,-4.066367,5.517012,39,-4.938431,7.791673,0.000595331348896
75,-7.590199,7.451152,247,-7.788882,6.950375,0.000595331348896
154,-6.511205,7.506542,26,-6.037546,6.896568,0.000593682231586
21,-4.038918,5.654023,167,-3.493922,6.664720,0.000592033114276
146,-6.868204,6.847144,26,-6.037546,6.896568,0.000592033114276
89,-5.698190,9.562844,209,-5.682539,8.207216,0.000590383996966
240,-7.713328,9.632629,133,-6.998730,9.679207,0.000590383996966
29,-5.539035,7.657708,58,-5.337015,6.823865,0.000588734879656
69,-4.754623,5.984212,24,-5.844579,6.635363,0.000587085762346
140,-6.246480,6.173249,122,-6.672368,5.087328,0.000587085762346
148,-6.234244,7.109681,60,-4.002729,5.334637,0.000585436645036
26,-6.037546,6.896568,154,-6.511205,7.506542,0.000582138410416
69,-4.754623,5.984212,44,-5.102958,7.457994,0.000582138410416
104,-6.543058,10.023793,133,-6.998730,9.679207,0.000580489293106
173,-4.740074,6.765964,251,-4.856789,6.347227,0.000580489293106
102,-6.219072,9.834516,89,-5.698190,9.562844,0.000578840175796
165,-7.391132,6.723418,122,-6.672368,5.087328,0.000578840175796
66,-4.535666,5.406788,255,-4.248280,5.807725,0.000578840175796
198,-3.768528,5.238152,69,-4.754623,5.984212,0.000575541941176
247,-7.788882,6.950375,75,-7.590199,7.451152,0.000575541941176
10,-3.787625,6.209023,14,-4.018499,5.876154,0.000575541941176
170,-4.474721,6.349143,173,-4.740074,6.765964,0.000572243706556
84,-8.184913,7.423305,60,-4.002729,5.334637,0.000570594589246
174,-3.911093,7.093113,64,-4.066367,5.517012,0.000570594589246
114,-7.776136,8.902044,242,-7.556615,8.252904,0.000570594589246
25,-5.636775,6.651568,138,-6.020944,6.013225,0.000568945471936
172,-4.215866,6.706639,58,-5.337015,6.823865,0.000568945471936
41,-5.166847,7.838461,209,-5.682539,8.207216,0.000568945471936
205,-6.559708,8.529738,201,-6.447620,8.211287,0.000568945471936
67,-4.541333,5.657780,22,-5.723872,7.052564,0.000568945471936
39,-4.938431,7.791673,110,-5.647915,10.288608,0.000567296354626
60,-4.002729,5.334637,25,-5.636775,6.651568,0.000567296354626
182,-5.251963,5.855107,39,-4.938431,7.791673,0.000567296354626
165,-7.391132,6.723418,117,-6.516798,5.909302,0.000565647237316
122,-6.672368,5.087328,115,-5.871374,5.312645,0.000563998120006
5,-3.440788,6.937723,169,-3.314225,6.673956,0.000563998120006
251,-4.856789,6.347227,173,-4.740074,6.765964,0.000563998120006
169,-3.314225,6.673956,5,-3.440788,6.937723,0.000563998120006
86,-7.199843,7.074423,156,-6.903879,7.207536,0.000563998120006
69,-4.754623,5.984212,54,-5.112736,6.417422,0.000562349002696
133,-6.998730,9.679207,240,-7.713328,9.632629,0.000560699885386
240,-7.713328,9.632629,248,-7.555423,7.785384,0.000560699885386
146,-6.868204,6.847144,86,-7.199843,7.074423,0.000559050768076
143,-5.465715,6.442563,67,-4.541333,5.657780,0.000559050768076
74,-7.344393,7.405325,73,-7.183199,7.316389,0.000559050768076
154,-6.511205,7.506542,150,-6.607035,6.419355,0.000557401650766
58,-5.337015,6.823865,172,-4.215866,6.706639,0.000555752533456
200,-6.617047,8.052000,60,-4.002729,5.334637,0.000554103416147
63,-4.242893,5.414191,39,-4.938431,7.791673,0.000554103416147
182,-5.251963,5.855107,75,-7.590199,7.451152,0.000554103416147
250,-4.968035,6.544904,186,-5.231252,6.136609,0.000552454298837
209,-5.682539,8.207216,89,-5.698190,9.562844,0.000552454298837
108,-5.178596,10.085256,60,-4.002729,5.334637,0.000550805181527
60,-4.002729,5.334637,108,-5.178596,10.085256,0.000550805181527
224,-3.589324,7.744112,168,-3.247010,7.140284,0.000550805181527
67,-4.541333,5.657780,173,-4.740074,6.765964,0.000549156064217
50,-5.308574,7.450059,56,-5.148486,6.919306,0.000547506946907
77,-7.622609,7.142829,146,-6.868204,6.847144,0.000547506946907
144,-6.439960,6.914402,82,-7.475430,7.003247,0.000547506946907
86,-7.199843,7.074423,146,-6.868204,6.847144,0.000545857829597
82,-7.475430,7.003247,144,-6.439960,6.914402,0.000544208712287
116,-6.190251,5.218782,117,-6.516798,5.909302,0.000544208712287
117,-6.516798,5.909302,39,-4.938431,7.791673,0.000540910477667
25,-5.636775,6.651568,142,-5.620666,6.279958,0.000537612243047
122,-6.672368,5.087328,182,-5.251963,5.855107,0.000537612243047
39,-4.938431,7.791673,117,-6.516798,5.909302,0.000537612243047
182,-5.251963,5.855107,165,-7.391132,6.723418,0.000537612243047
10,-3.787625,6.209023,19,-4.105984,6.101675,0.000537612243047
191,-3.176211,5.703017,198,-3.768528,5.238152,0.000535963125737
252,-5.225980,8.692048,60,-4.002729,5.334637,0.000535963125737
57,-4.884319,7.225912,58,-5.337015,6.823865,0.000534314008427
192,-3.526649,5.353724,63,-4.242893,5.414191,0.000534314008427
165,-7.391132,6.723418,242,-7.556615,8.252904,0.000534314008427
153,-6.859862,6.521636,60,-4.002729,5.334637,0.000534314008427
138,-6.020944,6.013225,237,-7.618685,6.482504,0.000532664891117
110,-5.647915,10.288608,39,-4.938431,7.791673,0.000532664891117
60,-4.002729,5.334637,119,-7.421456,4.591678,0.000532664891117
236,-7.464631,6.892702,166,-7.106862,6.700423,0.000532664891117
156,-6.903879,7.207536,75,-7.590199,7.451152,0.000531015773807
61,-3.844322,5.357087,69,-4.754623,5.984212,0.000529366656497
205,-6.559708,8.529738,154,-6.511205,7.506542,0.000529366656497
142,-5.620666,6.279958,24,-5.844579,6.635363,0.000527717539187
156,-6.903879,7.207536,86,-7.199843,7.074423,0.000526068421877
114,-7.776136,8.902044,130,-7.575833,9.095466,0.000526068421877
96,-5.573247,9.075830,253,-5.150988,8.095430,0.000524419304567
58,-5.337015,6.823865,29,-5.539035,7.657708,0.000524419304567
174,-3.911093,7.093113,11,-3.953336,5.947493,0.000524419304567
255,-4.248280,5.807725,182,-5.251963,5.855107,0.000524419304567
220,-3.371306,9.152394,217,-2.702508,8.430454,0.000524419304567
110,-5.647915,10.288608,60,-4.002729,5.334637,0.000522770187257
140,-6.246480,6.173249,146,-6.868204,6.847144,0.000522770187257
151,-6.286847,6.492885,153,-6.859862,6.521636,0.000522770187257
91,-5.836502,8.866821,230,-5.848481,8.459074,0.000521121069947
250,-4.968035,6.544904,142,-5.620666,6.279958,0.000521121069947
106,-5.183377,9.715982,107,-4.400180,9.150170,0.000521121069947
182,-5.251963,5.855107,250,-4.968035,6.544904,0.000521121069947
144,-6.439960,6.914402,24,-5.844579,6.635363,0.000521121069947
24,-5.844579,6.635363,142,-5.620666,6.279958,0.000519471952637
52,-5.190957,7.136901,24,-5.844579,6.635363,0.000519471952637
23,-6.055082,6.602947,25,-5.636775,6.651568,0.000517822835327
63,-4.242893,5.414191,192,-3.526649,5.353724,0.000517822835327
217,-2.702508,8.430454,220,-3.371306,9.152394,0.000516173718017
50,-5.308574,7.450059,254,-5.861952,7.500366,0.000516173718017
229,-6.110841,8.059679,91,-5.836502,8.866821,0.000516173718017
29,-5.539035,7.657708,60,-4.002729,5.334637,0.000514524600707
82,-7.475430,7.003247,166,-7.106862,6.700423,0.000514524600707
17,-4.344698,6.077307,170,-4.474721,6.349143,0.000512875483398
154,-6.511205,7.506542,205,-6.559708,8.529738,0.000512875483398
36,-4.375863,7.960166,33,-4.315782,8.379720,0.000512875483398
201,-6.447620,8.211287,205,-6.559708,8.529738,0.000512875483398
91,-5.836502,8.866821,211,-6.336081,8.834934,0.000511226366088
60,-4.002729,5.334637,153,-6.859862,6.521636,0.000511226366088
207,-5.839227,7.852054,22,-5.723872,7.052564,0.000511226366088
108,-5.178596,10.085256,253,-5.150988,8.095430,0.000509577248778
44,-5.102958,7.457994,69,-4.754623,5.984212,0.000509577248778
130,-7.575833,9.095466,114,-7.776136,8.902044,0.000506279014158
117,-6.516798,5.909302,139,-5.900705,6.291553,0.000506279014158
60,-4.002729,5.334637,84,-8.184913,7.423305,0.000506279014158
237,-7.618685,6.482504,138,-6.020944,6.013225,0.000506279014158
146,-6.868204,6.847144,140,-6.246480,6.173249,0.000504629896848
113,-7.401403,8.526491,240,-7.713328,9.632629,0.000504629896848
199,-6.735694,8.845928,200,-6.617047,8.052000,0.000502980779538
253,-5.150988,8.095430,52,-5.190957,7.136901,0.000502980779538
144,-6.439960,6.914402,67,-4.541333,5.657780,0.000502980779538
69,-4.754623,5.984212,165,-7.391132,6.723418,0.000501331662228
106,-5.183377,9.715982,253,-5.150988,8.095430,0.000501331662228
165,-7.391132,6.723418,248,-7.555423,7.785384,0.000501331662228
4,-3.662953,6.660800,11,-3.953336,5.947493,0.000499682544918
209,-5.682539,8.207216,41,-5.166847,7.838461,0.000499682544918
236,-7.464631,6.892702,146,-6.868204,6.847144,0.000498033427608
26,-6.037546,6.896568,69,-4.754623,5.984212,0.000494735192988
142,-5.620666,6.279958,25,-5.636775,6.651568,0.000494735192988
166,-7.106862,6.700423,82,-7.475430,7.003247,0.000493086075678
60,-4.002729,5.334637,121,-7.030853,4.860817,0.000493086075678
146,-6.868204,6.847144,117,-6.516798,5.909302,0.000491436958368
39,-4.938431,7.791673,25,-5.636775,6.651568,0.000491436958368
198,-3.768528,5.238152,191,-3.176211,5.703017,0.000489787841058
14,-4.018499,5.876154,64,-4.066367,5.517012,0.000488138723748
166,-7.106862,6.700423,145,-6.593350,6.803121,0.000488138723748
182,-5.251963,5.855107,255,-4.248280,5.807725,0.000488138723748
117,-6.516798,5.909302,142,-5.620666,6.279958,0.000486489606438
242,-7.556615,8.252904,165,-7.391132,6.723418,0.000486489606438
170,-4.474721,6.349143,251,-4.856789,6.347227,0.000486489606438
106,-5.183377,9.715982,60,-4.002729,5.334637,0.000486489606438
200,-6.617047,8.052000,199,-6.735694,8.845928,0.000484840489128
168,-3.247010,7.140284,64,-4.066367,5.517012,0.000484840489128
24,-5.844579,6.635363,52,-5.190957,7.136901,0.000483191371818
255,-4.248280,5.807725,250,-4.968035,6.544904,0.000483191371818
11,-3.953336,5.947493,59,-3.636521,5.654811,0.000483191371818
44,-5.102958,7.457994,253,-5.150988,8.095430,0.000483191371818
4,-3.662953,6.660800,64,-4.066367,5.517012,0.000481542254508
195,-3.182704,5.197232,192,-3.526649,5.353724,0.000479893137198
33,-4.315782,8.379720,36,-4.375863,7.960166,0.000479893137198
117,-6.516798,5.909302,116,-6.190251,5.218782,0.000478244019888
122,-6.672368,5.087328,140,-6.246480,6.173249,0.000476594902578
126,-6.583677,6.143608,151,-6.286847,6.492885,0.000476594902578
251,-4.856789,6.347227,170,-4.474721,6.349143,0.000476594902578
150,-6.607035,6.419355,154,-6.511205,7.506542,0.000476594902578
22,-5.723872,7.052564,207,-5.839227,7.852054,0.000474945785268
254,-5.861952,7.500366,50,-5.308574,7.450059,0.000474945785268
209,-5.682539,8.207216,205,-6.559708,8.529738,0.000474945785268
75,-7.590199,7.451152,156,-6.903879,7.207536,0.000473296667958
119,-7.421456,4.591678,60,-4.002729,5.334637,0.000471647550649
190,-3.281498,5.460473,64,-4.066367,5.517012,0.000468349316029
171,-4.330981,6.436791,250,-4.968035,6.544904,0.000468349316029
145,-6.593350,6.803121,166,-7.106862,6.700423,0.000468349316029
107,-4.400180,9.150170,106,-5.183377,9.715982,0.000468349316029
224,-3.589324,7.744112,179,-3.998962,7.748090,0.000468349316029
174,-3.911093,7.093113,40,-4.701989,7.714015,0.000466700198719
64,-4.066367,5.517012,18,-4.513142,5.846961,0.000466700198719
179,-3.998962,7.748090,224,-3.589324,7.744112,0.000466700198719
165,-7.391132,6.723418,182,-5.251963,5.855107,0.000466700198719
168,-3.247010,7.140284,174,-3.911093,7.093113,0.000465051081409
187,-5.657858,5.837364,64,-4.066367,5.517012,0.000463401964099
164,-7.190068,6.880202,236,-7.464631,6.892702,0.000461752846789
69,-4.754623,5.984212,75,-7.590199,7.451152,0.000461752846789
56,-5.148486,6.919306,50,-5.308574,7.450059,0.000461752846789
205,-6.559708,8.529738,209,-5.682539,8.207216,0.000461752846789
211,-6.336081,8.834934,91,-5.836502,8.866821,0.000460103729479
198,-3.768528,5.238152,66,-4.535666,5.406788,0.000460103729479
174,-3.911093,7.093113,168,-3.247010,7.140284,0.000460103729479
240,-7.713328,9.632629,113,-7.401403,8.526491,0.000460103729479
27,-5.500270,6.723468,250,-4.968035,6.544904,0.000458454612169
52,-5.190957,7.136901,253,-5.150988,8.095430,0.000458454612169
192,-3.526649,5.353724,195,-3.182704,5.197232,0.000458454612169
5,-3.440788,6.937723,9,-3.149608,7.015214,0.000458454612169
170,-4.474721,6.349143,17,-4.344698,6.077307,0.000458454612169
10,-3.787625,6.209023,171,-4.330981,6.436791,0.000458454612169
13,-3.839996,6.472760,212,-2.814230,8.038299,0.000458454612169
65,-4.559908,5.238031,185,-5.640117,5.324263,0.000456805494859
11,-3.953336,5.947493,174,-3.911093,7.093113,0.000456805494859
60,-4.002729,5.334637,179,-3.998962,7.748090,0.000455156377549
16,-3.570096,6.069357,167,-3.493922,6.664720,0.000455156377549
46,-5.232071,8.319269,58,-5.337015,6.823865,0.000455156377549
141,-5.954574,6.447110,117,-6.516798,5.909302,0.000453507260239
166,-7.106862,6.700423,236,-7.464631,6.892702,0.000453507260239
60,-4.002729,5.334637,148,-6.234244,7.109681,0.000453507260239
186,-5.231252,6.136609,67,-4.541333,5.657780,0.000453507260239
168,-3.247010,7.140284,11,-3.953336,5.947493,0.000453507260239
236,-7.464631,6.892702,164,-7.190068,6.880202,0.000453507260239
44,-5.102958,7.457994,40,-4.701989,7.714015,0.000453507260239
139,-5.900705,6.291553,182,-5.251963,5.855107,0.000451858142929
138,-6.020944,6.013225,250,-4.968035,6.544904,0.000451858142929
89,-5.698190,9.562844,229,-6.110841,8.059679,0.000451858142929
60,-4.002729,5.334637,225,-3.164144,7.277776,0.000451858142929
179,-3.998962,7.748090,36,-4.375863,7.960166,0.000451858142929
36,-4.375863,7.960166,179,-3.998962,7.748090,0.000451858142929
52,-5.190957,7.136901,67,-4.541333,5.657780,0.000450209025619
146,-6.868204,6.847144,77,-7.622609,7.142829,0.000450209025619
60,-4.002729,5.334637,29,-5.539035,7.657708,0.000450209025619
250,-4.968035,6.544904,25,-5.636775,6.651568,0.000450209025619
66,-4.535666,5.406788,198,-3.768528,5.238152,0.000450209025619
208,-6.159417,8.434637,211,-6.336081,8.834934,0.000450209025619
117,-6.516798,5.909302,143,-5.465715,6.442563,0.000448559908309
60,-4.002729,5.334637,200,-6.617047,8.052000,0.000448559908309
70,-5.072439,6.204175,58,-5.337015,6.823865,0.000448559908309
67,-4.541333,5.657780,143,-5.465715,6.442563,0.000448559908309
25,-5.636775,6.651568,151,-6.286847,6.492885,0.000446910790999
55,-5.026409,6.699474,52,-5.190957,7.136901,0.000446910790999
117,-6.516798,5.909302,151,-6.286847,6.492885,0.000446910790999
30,-5.606104,7.493205,22,-5.723872,7.052564,0.000446910790999
77,-7.622609,7.142829,144,-6.439960,6.914402,0.000446910790999
26,-6.037546,6.896568,39,-4.938431,7.791673,0.000445261673689
58,-5.337015,6.823865,251,-4.856789,6.347227,0.000445261673689
58,-5.337015,6.823865,46,-5.232071,8.319269,0.000445261673689
241,-7.582452,8.674356,240,-7.713328,9.632629,0.000445261673689
22,-5.723872,7.052564,30,-5.606104,7.493205,0.000443612556379
151,-6.286847,6.492885,126,-6.583677,6.143608,0.000443612556379
89,-5.698190,9.562844,133,-6.998730,9.679207,0.000441963439069
30,-5.606104,7.493205,39,-4.938431,7.791673,0.000441963439069
60,-4.002729,5.334637,252,-5.225980,8.692048,0.000441963439069
153,-6.859862,6.521636,151,-6.286847,6.492885,0.000441963439069
218,-3.733849,8.097782,34,-4.137540,8.081339,0.000440314321759
52,-5.190957,7.136901,55,-5.026409,6.699474,0.000440314321759
113,-7.401403,8.526491,248,-7.555423,7.785384,0.000440314321759
60,-4.002729,5.334637,106,-5.183377,9.715982,0.000440314321759
142,-5.620666,6.279958,182,-5.251963,5.855107,0.000440314321759
69,-4.754623,5.984212,26,-6.037546,6.896568,0.000438665204449
240,-7.713328,9.632629,127,-7.053202,10.102703,0.000438665204449
60,-4.002729,5.334637,178,-4.348232,7.554560,0.000438665204449
178,-4.348232,7.554560,60,-4.002729,5.334637,0.000438665204449
96,-5.573247,9.075830,106,-5.183377,9.715982,0.000437016087139
57,-4.884319,7.225912,173,-4.740074,6.765964,0.000437016087139
140,-6.246480,6.173249,75,-7.590199,7.451152,0.000437016087139
104,-6.543058,10.023793,89,-5.698190,9.562844,0.000437016087139
39,-4.938431,7.791673,182,-5.251963,5.855107,0.000437016087139
253,-5.150988,8.095430,44,-5.102958,7.457994,0.000437016087139
116,-6.190251,5.218782,121,-7.030853,4.860817,0.000437016087139
64,-4.066367,5.517012,172,-4.215866,6.706639,0.000435366969829
253,-5.150988,8.095430,108,-5.178596,10.085256,0.000435366969829
150,-6.607035,6.419355,25,-5.636775,6.651568,0.000435366969829
230,-5.848481,8.459074,91,-5.836502,8.866821,0.000435366969829
151,-6.286847,6.492885,25,-5.636775,6.651568,0.000433717852519
89,-5.698190,9.562844,107,-4.400180,9.150170,0.000432068735209
179,-3.998962,7.748090,60,-4.002729,5.334637,0.000432068735209
11,-3.953336,5.947493,12,-4.023325,6.321925,0.000432068735209
156,-6.903879,7.207536,145,-6.593350,6.803121,0.000432068735209
233,-3.925581,6.769287,21,-4.038918,5.654023,0.000432068735209
1,-3.260397,6.906417,167,-3.493922,6.664720,0.000432068735209
123,-6.774255,5.633484,121,-7.030853,4.860817,0.0004304196179
91,-5.836502,8.866821,208,-6.159417,8.434637,0.0004304196179
58,-5.337015,6.823865,200,-6.617047,8.052000,0.0004304196179
39,-4.938431,7.791673,30,-5.606104,7.493205,0.0004304196179
107,-4.400180,9.150170,89,-5.698190,9.562844,0.0004304196179
15,-3.800610,5.946270,60,-4.002729,5.334637,0.0004304196179
25,-5.636775,6.651568,250,-4.968035,6.544904,0.00042877050059
232,-4.202967,7.299683,40,-4.701989,7.714015,0.00042877050059
26,-6.037546,6.896568,146,-6.868204,6.847144,0.00042712138328
248,-7.555423,7.785384,240,-7.713328,9.632629,0.00042712138328
229,-6.110841,8.059679,28,-6.111412,7.448124,0.00042712138328
64,-4.066367,5.517012,187,-5.657858,5.837364,0.00042547226597
173,-4.740074,6.765964,170,-4.474721,6.349143,0.00042547226597
145,-6.593350,6.803121,156,-6.903879,7.207536,0.00042547226597
167,-3.493922,6.664720,1,-3.260397,6.906417,0.00042547226597
67,-4.541333,5.657780,52,-5.190957,7.136901,0.00042547226597
137,-5.924879,5.872124,125,-6.096103,5.585409,0.00042382314866
138,-6.020944,6.013225,27,-5.500270,6.723468,0.00042382314866
91,-5.836502,8.866821,252,-5.225980,8.692048,0.00042382314866
243,-7.845864,8.191770,84,-8.184913,7.423305,0.00042382314866
2,-3.632290,6.907771,233,-3.925581,6.769287,0.00042382314866
185,-5.640117,5.324263,65,-4.559908,5.238031,0.00042382314866
229,-6.110841,8.059679,89,-5.698190,9.562844,0.00042382314866
4,-3.662953,6.660800,169,-3.314225,6.673956,0.00042217403135
125,-6.096103,5.585409,137,-5.924879,5.872124,0.00042217403135
55,-5.026409,6.699474,143,-5.465715,6.442563,0.00042217403135
39,-4.938431,7.791673,150,-6.607035,6.419355,0.00042217403135
250,-4.968035,6.544904,233,-3.925581,6.769287,0.00042217403135
21,-4.038918,5.654023,63,-4.242893,5.414191,0.00042052491404
23,-6.055082,6.602947,139,-5.900705,6.291553,0.00042052491404
106,-5.183377,9.715982,46,-5.232071,8.319269,0.00042052491404
232,-4.202967,7.299683,13,-3.839996,6.472760,0.00042052491404
40,-4.701989,7.714015,232,-4.202967,7.299683,0.00042052491404
77,-7.622609,7.142829,166,-7.106862,6.700423,0.00042052491404
67,-4.541333,5.657780,61,-3.844322,5.357087,0.00042052491404
12,-4.023325,6.321925,11,-3.953336,5.947493,0.00041887579673
211,-6.336081,8.834934,208,-6.159417,8.434637,0.00041722667942
121,-7.030853,4.860817,123,-6.774255,5.633484,0.00041722667942
121,-7.030853,4.860817,60,-4.002729,5.334637,0.00041722667942
91,-5.836502,8.866821,229,-6.110841,8.059679,0.00041722667942
193,-3.162765,5.995201,167,-3.493922,6.664720,0.00041722667942
117,-6.516798,5.909302,141,-5.954574,6.447110,0.00041722667942
108,-5.178596,10.085256,46,-5.232071,8.319269,0.00041722667942
182,-5.251963,5.855107,142,-5.620666,6.279958,0.00041722667942
59,-3.636521,5.654811,11,-3.953336,5.947493,0.00041557756211
58,-5.337015,6.823865,70,-5.072439,6.204175,0.00041557756211
34,-4.137540,8.081339,218,-3.733849,8.097782,0.00041557756211
60,-4.002729,5.334637,240,-7.713328,9.632629,0.00041557756211
63,-4.242893,5.414191,187,-5.657858,5.837364,0.00041557756211
142,-5.620666,6.279958,117,-6.516798,5.909302,0.00041557756211
13,-3.839996,6.472760,16,-3.570096,6.069357,0.00041557756211
153,-6.859862,6.521636,237,-7.618685,6.482504,0.00041557756211
144,-6.439960,6.914402,124,-6.953711,6.186966,0.00041557756211
138,-6.020944,6.013225,166,-7.106862,6.700423,0.0004139284448
33,-4.315782,8.379720,45,-4.908034,8.106257,0.0004139284448
63,-4.242893,5.414191,21,-4.038918,5.654023,0.0004139284448
172,-4.215866,6.706639,4,-3.662953,6.660800,0.0004139284448
11,-3.953336,5.947493,168,-3.247010,7.140284,0.0004139284448
126,-6.583677,6.143608,146,-6.868204,6.847144,0.00041227932749
58,-5.337015,6.823865,61,-3.844322,5.357087,0.00041227932749
146,-6.868204,6.847144,236,-7.464631,6.892702,0.00041227932749
169,-3.314225,6.673956,4,-3.662953,6.660800,0.00041227932749
9,-3.149608,7.015214,5,-3.440788,6.937723,0.00041227932749
121,-7.030853,4.860817,116,-6.190251,5.218782,0.00041063021018
13,-3.839996,6.472760,169,-3.314225,6.673956,0.00041063021018
233,-3.925581,6.769287,2,-3.632290,6.907771,0.00041063021018
46,-5.232071,8.319269,108,-5.178596,10.085256,0.00041063021018
75,-7.590199,7.451152,182,-5.251963,5.855107,0.00041063021018
187,-5.657858,5.837364,63,-4.242893,5.414191,0.00040898109287
165,-7.391132,6.723418,69,-4.754623,5.984212,0.00040898109287
18,-4.513142,5.846961,17,-4.344698,6.077307,0.00040898109287
250,-4.968035,6.544904,138,-6.020944,6.013225,0.00040733197556
143,-5.465715,6.442563,117,-6.516798,5.909302,0.00040733197556
155,-6.832057,7.529964,144,-6.439960,6.914402,0.00040733197556
169,-3.314225,6.673956,13,-3.839996,6.472760,0.00040568285825
234,-4.611954,6.456701,60,-4.002729,5.334637,0.00040568285825
181,-4.645248,7.294736,173,-4.740074,6.765964,0.00040403374094
84,-8.184913,7.423305,144,-6.439960,6.914402,0.00040403374094
177,-3.794398,7.521328,180,-4.251381,7.742958,0.00040238462363
84,-8.184913,7.423305,243,-7.845864,8.191770,0.00040238462363
240,-7.713328,9.632629,241,-7.582452,8.674356,0.00040238462363
250,-4.968035,6.544904,27,-5.500270,6.723468,0.00040238462363
250,-4.968035,6.544904,255,-4.248280,5.807725,0.00040238462363
17,-4.344698,6.077307,18,-4.513142,5.846961,0.00040238462363
2,-3.632290,6.907771,13,-3.839996,6.472760,0.00040073550632
165,-7.391132,6.723418,24,-5.844579,6.635363,0.00040073550632
43,-5.300993,7.934304,29,-5.539035,7.657708,0.00040073550632
124,-6.953711,6.186966,144,-6.439960,6.914402,0.00039908638901
146,-6.868204,6.847144,126,-6.583677,6.143608,0.00039908638901
195,-3.182704,5.197232,231,-3.375685,5.163316,0.00039908638901
200,-6.617047,8.052000,58,-5.337015,6.823865,0.0003974372717
155,-6.832057,7.529964,75,-7.590199,7.451152,0.0003974372717
46,-5.232071,8.319269,106,-5.183377,9.715982,0.0003974372717
127,-7.053202,10.102703,240,-7.713328,9.632629,0.00039578815439
242,-7.556615,8.252904,60,-4.002729,5.334637,0.00039578815439
173,-4.740074,6.765964,174,-3.911093,7.093113,0.00039578815439
188,-5.876765,5.667795,182,-5.251963,5.855107,0.00039578815439
231,-3.375685,5.163316,195,-3.182704,5.197232,0.00039578815439
46,-5.232071,8.319269,37,-4.750311,8.371633,0.00039578815439
201,-6.447620,8.211287,154,-6.511205,7.506542,0.00039578815439
200,-6.617047,8.052000,209,-5.682539,8.207216,0.00039413903708
52,-5.190957,7.136901,89,-5.698190,9.562844,0.00039248991977
84,-8.184913,7.423305,77,-7.622609,7.142829,0.00039248991977
60,-4.002729,5.334637,110,-5.647915,10.288608,0.00039248991977
250,-4.968035,6.544904,89,-5.698190,9.562844,0.00039084080246
67,-4.541333,5.657780,144,-6.439960,6.914402,0.00039084080246
22,-5.723872,7.052564,64,-4.066367,5.517012,0.000389191685151
150,-6.607035,6.419355,39,-4.938431,7.791673,0.000389191685151
205,-6.559708,8.529738,144,-6.439960,6.914402,0.000389191685151
75,-7.590199,7.451152,140,-6.246480,6.173249,0.000389191685151
69,-4.754623,5.984212,89,-5.698190,9.562844,0.000387542567841
146,-6.868204,6.847144,148,-6.234244,7.109681,0.000387542567841
89,-5.698190,9.562844,52,-5.190957,7.136901,0.000387542567841
16,-3.570096,6.069357,15,-3.800610,5.946270,0.000387542567841
250,-4.968035,6.544904,182,-5.251963,5.855107,0.000385893450531
15,-3.800610,5.946270,16,-3.570096,6.069357,0.000385893450531
237,-7.618685,6.482504,82,-7.475430,7.003247,0.000385893450531
253,-5.150988,8.095430,106,-5.183377,9.715982,0.000384244333221
150,-6.607035,6.419355,149,-6.248125,6.716154,0.000384244333221
208,-6.159417,8.434637,91,-5.836502,8.866821,0.000384244333221
132,-7.486918,9.874800,134,-7.329525,9.525759,0.000382595215911
56,-5.148486,6.919306,24,-5.844579,6.635363,0.000382595215911
255,-4.248280,5.807725,61,-3.844322,5.357087,0.000382595215911
251,-4.856789,6.347227,58,-5.337015,6.823865,0.000382595215911
94,-5.395215,9.534156,252,-5.225980,8.692048,0.000380946098601
180,-4.251381,7.742958,177,-3.794398,7.521328,0.000380946098601
16,-3.570096,6.069357,13,-3.839996,6.472760,0.000380946098601
